beats,tempo,mfcc,zero_crossing_rate,rolloff,spectral_centroid,spectral_bandwidth,chroma_stft,rmse_1,rmse_2,rmse_3,rmse_4,rmse_5,rmse_6,rmse_7,rmse_8,rmse_9,rmse_10,rmse_11,rmse_12,rmse_13,rmse_14,rmse_15,rmse_16,rmse_17,rmse_18,rmse_19,rmse_20,file
399,[86.1328125],6.246602535247803,0.0489170636947195,5521.940365305555,2478.5500367828386,3047.666255987612,0.46495655,0.00015002051,0.00015977293,0.00020191052,0.00020920811,0.00016513754,0.00017163395,0.0001257422,0.00015400385,0.00015230822,0.00017118015,0.00018588644,0.00016426892,0.00016863993,0.00013663674,0.0001553848,0.00015240126,0.00015915763,0.00017194737,0.00013687722,0.00016316658,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Dolores se llamaba Lola_Rock_Rock en Español_1989.mp3
291,[95.703125],6.715822696685791,0.06512432061203993,5301.494454472699,2577.359392606386,2702.828837667972,0.43241513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/El Último Ke Zierre_Tus Bragas_Rock_Rock en Español_2003.mp3
488,[161.49902344],-2.618206739425659,0.06812356049916383,5319.09857734389,2675.4407149672156,2845.7305967712405,0.42886436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Eskorbuto_Historia Triste_Rock_Rock en Español_1986.mp3
256,[107.66601562],5.357852935791016,0.07623322765175104,5129.436480007693,2644.612421885839,2296.64585817613,0.52919155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Eskorbuto_Mucha policía, poca diversión_Rock_Rock en Español_1983.mp3"
519,[112.34714674],3.312952995300293,0.04607721445151141,5513.214088000786,2451.947265197489,3104.2266873833373,0.41117293,7.60565e-09,6.9032154e-08,7.3034553e-06,1.06982525e-05,1.3355431e-05,1.5509062e-05,1.581723e-05,1.5873715e-05,1.5877727e-05,1.5874853e-05,1.5892374e-05,1.5910831e-05,1.7973403e-05,5.413335e-05,0.00036533028,0.000535996,0.0008617843,0.0011352428,0.0024565482,0.032134417,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Héroes del Silencio_La chispa adecuada_Rock_Rock en Español_2003.mp3
602,[132.51201923],5.599533557891846,0.07370273765267846,6558.369446999132,3083.6228074876285,3246.7343039660345,0.45016155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.097897e-14,7.474932e-11,8.7363794e-10,7.1960706e-08,2.9640452e-07,4.7867197e-06,2.0626952e-05,0.0005093265,0.0120726805,0.027868582,0.042639483,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Mago de Oz_La Costa Del Silencio_Rock_Rock en Español_2003.mp3
550,[147.65625],3.8310818672180176,0.04836040040277432,4533.601336036639,2214.246622114098,2613.460820878679,0.482467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.334673e-13,2.0244876e-07,8.89085e-05,0.00028952325,0.021638755,0.08840737,0.13938805,0.18241182,0.21886884,0.2291448,0.22788195,0.22308122,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Lobo_Hombre en París_Rock_Rock en Español_1984.mp3
420,[97.50884434],11.038334846496582,0.043907612484201074,4519.15077433797,2060.870976791939,2543.320379103706,0.5010489,0.0,0.0,0.0,4.3266873e-11,5.799463e-05,0.050749835,0.063686155,0.080107905,0.0924404,0.0915878,0.09251604,0.089861535,0.083053,0.07734744,0.08015668,0.07232425,0.067837745,0.058933556,0.04111845,0.04285733,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Loquillo_La mataré_Rock_Rock en Español_1987.mp3
893,[151.99908088],-2.899125814437866,0.07200211043272557,4944.379380489364,2525.1723704367437,2611.0741272071305,0.47829273,2.9343627e-15,4.469602e-09,0.00029650863,0.0016481073,0.036086414,0.04469421,0.05547359,0.064517565,0.066593766,0.06987804,0.06722197,0.068346046,0.06393907,0.062067546,0.065327264,0.06378613,0.0616594,0.061753493,0.059982374,0.057882965,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Los Enemigos_John Wayne_Rock_Rock en Español_1988.mp3
452,[95.703125],0.8860619068145752,0.08211819071355868,6330.331176211604,2975.4542887880057,2939.1518945124544,0.45398042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0926741e-12,8.4041045e-11,3.2522075e-07,0.0005042608,0.0009609591,0.001256949,0.0015014728,0.0016317873,0.0016318541,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Los Rodríguez_Sin documentos_Rock_Rock en Español_1993.mp3
759,[147.65625],3.3127622604370117,0.04743165601218613,5704.383658729759,2589.2674604512163,3270.064849763197,0.49913883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Mago de Oz_La posada de los muertos_Rock_Rock en Español_2005.mp3
533,[123.046875],10.237005233764648,0.050349357902273434,5581.385487302485,2570.4499567255816,3051.172007168489,0.48510757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2403572e-15,2.7517056e-11,2.9292494e-08,5.32204e-06,4.9930008e-05,6.600852e-05,8.126751e-05,9.129229e-05,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Rosendo_Maneras de vivir_Rock_Rock en Español_2004.mp3
490,[123.046875],7.854129314422607,0.07597721083637818,6478.151593452231,3136.6268400560175,3317.0878123325583,0.49290752,1.8776135e-11,4.825949e-05,0.0448071,0.12020537,0.13982539,0.15998052,0.18406919,0.15742122,0.15763542,0.26132172,0.3005825,0.3125655,0.3280046,0.26740983,0.24243757,0.23989102,0.22728638,0.23802498,0.21655844,0.20581879,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Rosendo_Masculino singular_Rock_Rock en Español_2002.mp3
450,[139.67483108],-8.600160598754883,0.07451242494782175,5680.225789242092,2898.821309076351,3067.5977593167336,0.4369015,0.0,0.0,4.957385e-13,1.9448885e-11,2.2873565e-09,1.2158091e-07,2.058937e-06,2.0301779e-05,4.1876312e-05,5.048431e-05,6.0823062e-05,6.768967e-05,6.214833e-05,6.185313e-05,5.942877e-05,5.9671103e-05,6.014239e-05,6.227818e-05,6.729056e-05,6.243776e-05,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Mojinos Escozíos_Las niñas de la Salle_2004.mp3
191,[95.703125],-2.82792592048645,0.06983024132314755,7719.113143047795,3716.7228107909073,3798.3373142106434,0.5467991,4.532296e-13,1.4155435e-06,0.00024164752,0.00034199606,0.00037567975,0.00037651847,0.00028963477,0.00016049342,4.48735e-05,4.2993957e-05,4.264145e-05,4.3276752e-05,4.426113e-05,4.451312e-05,4.452818e-05,4.4773118e-05,4.4929322e-05,4.5140998e-05,4.6040022e-05,4.6494795e-05,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Parálisis Permanente_Autosuficiencia_Rock_Rock en Español_1984.mp3
386,[93.96306818],6.755361557006836,0.06084365356271015,4929.387683032938,2544.2664354961044,2790.509266368788,0.49152708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Piperrak_Kualkier dia_Rock_Rock en Español_1994.mp3
342,[86.1328125],5.4275336265563965,0.07762494715863431,5674.7830016127955,2835.535179266952,2733.875286815423,0.49281618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Platero y Tu_El roce de tu cuerpo_Rock_Rock en Español_1996.mp3
320,[89.10290948],5.362654685974121,0.08176766432341404,5869.062189484076,3002.508276996619,2986.746947105375,0.45184058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Porretas_Marihuana_Rock_Rock en Español_1997.mp3
383,[112.34714674],-4.799577236175537,0.06354691012091751,5623.472446370782,2563.599454499202,2633.2115696573132,0.533391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Seguridad Social_Acción_Rock_Rock en Español_1990.mp3
402,[123.046875],6.429344177246094,0.057206575704346986,5119.432460283328,2529.4844477281977,2978.46613748825,0.5221509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Soda Stereo_De Música Ligera_Rock_Rock en Español_1990.mp3
687,[139.67483108],6.461398601531982,0.10215527113062967,8320.438693370494,3853.613833996918,3656.2743811835144,0.4873798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Triana_Quiero contarte_Rock_Rock en Español_1979.mp3
